# cluster
8
6
8
8
8
8
8
8
7
8
7
4
8
8
4
8
8
8
7
6
4
8
4
8
5
8
8
8
7
7
6
5
7
5
8
8
7
8
4
5
7
6
5
4
4
1
8
6
8
4
6
7
7
6
7
7
7
6
5
7
7
5
5
5
8
5
8
6
8
7
1
6
8
5
0
7
1
0
5
0
0
3
3
1
3
3
3
2
2
9
2
2
3
9
9
9
9
9
9
9
